SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,DAYS_BIRTH,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MEAN,NUM_PREV_LOANS,HAS_PREV_LOANS
100360,0,Revolving loans,F,67500.0,202500.0,-19676,69750.0,75825.0,1.5,1
100361,0,Cash loans,M,270000.0,1800000.0,-17099,112500.0,123637.5,1.0,1
100362,0,Cash loans,F,157500.0,807984.0,-17438,272161.125,279648.225,2.0,1
100363,0,Cash loans,F,360000.0,493497.0,-14882,114927.75,123860.25,2.0,1
100364,0,Cash loans,F,315000.0,1024290.0,-17498,98136.0,115184.25,2.5,1
100365,0,Cash loans,F,247500.0,517788.0,-20435,409903.875,461874.375,1.75,1
100366,0,Revolving loans,M,765000.0,1350000.0,-11788,0.0,0.0,0.0,1
100368,0,Cash loans,F,166500.0,675000.0,-11285,0.0,37500.0,1.333333333,1
100369,0,Cash loans,F,157500.0,528633.0,-19323,182290.5,184411.0,1.666666667,1
100370,0,Cash loans,F,45000.0,448056.0,-23195,90937.3,101522.25,3.333333333,1
100371,0,Cash loans,F,450000.0,808650.0,-14768,117127.6875,125550.0,1.5,1
100372,0,Cash loans,F,90000.0,531000.0,-21909,84555.0,79866.0,1.0,1
100373,0,Cash loans,F,225000.0,906228.0,-15013,115695.0,115119.0,1.0,1
100374,0,Cash loans,F,112500.0,1308964.5,-14975,126578.25,147915.0,2.0,1
100375,0,Cash loans,M,180000.0,942300.0,-21552,76005.0,92056.5,1.0,1
100376,0,Cash loans,M,360000.0,254700.0,-18831,337500.0,384277.5,1.0,1
100377,0,Cash loans,M,157500.0,239850.0,-14252,123527.25,135931.5,1.5,1
100378,0,Cash loans,F,247500.0,808650.0,-15017,211247.61,213875.25,3.0,1
100379,0,Cash loans,M,112500.0,942300.0,-19003,56608.0,50854.25,2.0,1
100380,0,Cash loans,F,630000.0,900000.0,-15023,62955.0,65020.5,1.0,1
100381,0,Cash loans,F,121500.0,302544.0,-11223,101247.75,114489.0,1.0,1
100383,0,Cash loans,M,180000.0,640080.0,-13754,64755.9604,70600.32201,6.75,1
100387,0,Cash loans,M,292500.0,1095817.5,-13299,215865.0,221884.5,2.333333333,1
100388,0,Cash loans,F,99000.0,518562.0,-18929,42440.25,41575.5,1.666666667,1
100389,0,Cash loans,M,247500.0,1971072.0,-14216,95053.5,87527.25,1.0,1
100390,0,Cash loans,F,90000.0,555273.0,-11799,0.0,0.0,0.0,1
100391,0,Cash loans,F,153000.0,808650.0,-18315,30240.0,28854.0,1.0,1
100392,0,Revolving loans,M,180000.0,180000.0,-12325,58320.0,62095.5,1.0,1
100393,0,Cash loans,M,405000.0,2250000.0,-14966,225000.0,694602.0,1.5,1
100394,0,Cash loans,M,112500.0,178290.0,-23721,77145.0,81561.48214,4.0,1
100395,0,Cash loans,M,225000.0,888840.0,-16719,61992.0,64397.25,2.0,1
100396,1,Cash loans,M,112500.0,417024.0,-13707,17055.0,16402.5,1.0,1
100397,0,Cash loans,F,144000.0,1417185.0,-22767,1395000.0,1512879.75,1.0,1
100398,0,Cash loans,F,81000.0,180000.0,-20010,25873.125,43594.125,2.0,1
100400,0,Cash loans,F,270000.0,536917.5,-23187,179823.0,195949.5,1.0,1
100401,1,Cash loans,F,202500.0,343683.0,-20200,15284.25,14096.25,1.0,1
100402,0,Cash loans,F,81000.0,276277.5,-19780,45000.0,52366.5,1.0,1
100403,0,Cash loans,M,315000.0,1350000.0,-10615,173343.0,173343.0,1.333333333,1
100405,0,Cash loans,M,180000.0,450000.0,-8598,78146.25,73421.25,1.666666667,1
100406,0,Cash loans,F,135000.0,468648.0,-20846,215594.0625,239363.625,4.0,1
100407,0,Cash loans,F,157500.0,521280.0,-11582,150412.5,149440.5,1.0,1
100408,0,Cash loans,F,81000.0,454500.0,-15781,56260.5,56199.0,1.0,1
100409,0,Cash loans,M,112500.0,454500.0,-10547,44812.5,43020.0,1.333333333,1
100410,0,Cash loans,F,180000.0,1258650.0,-14239,382497.1875,429955.0313,2.75,1
100411,0,Cash loans,M,450000.0,1035832.5,-19410,98766.0,104643.0,1.0,1
100412,0,Cash loans,F,135000.0,318528.0,-11039,55338.0,60390.0,1.333333333,1
100413,0,Cash loans,M,90000.0,90000.0,-22768,57026.25,53663.625,1.5,1
100414,0,Cash loans,F,112500.0,533304.0,-12360,21411.876,30186.726,2.666666667,1
100415,0,Cash loans,F,112500.0,792162.0,-13552,127993.5,89842.5,1.0,1
100417,0,Cash loans,F,180000.0,755190.0,-16129,23205.0,50995.5,3.0,1
100418,0,Cash loans,F,135000.0,521280.0,-13284,42607.5,68313.0,1.0,1
100419,0,Cash loans,F,112500.0,454500.0,-20434,30656.25,30318.75,1.0,1
100420,0,Cash loans,F,54000.0,91692.0,-14283,35455.5,35068.5,1.0,1
100421,0,Cash loans,M,450000.0,900000.0,-19082,150997.6013,152923.5,1.5,1
100423,0,Cash loans,F,472500.0,1327648.5,-16376,423750.0,481071.0,2.333333333,1
100424,1,Cash loans,M,112500.0,117162.0,-18302,45663.3,50872.5,1.0,1
100425,0,Cash loans,F,90000.0,688500.0,-12982,50930.0,55562.0,1.666666667,1
100427,0,Cash loans,F,67500.0,450000.0,-13455,20205.0,21537.0,1.0,1
100428,0,Cash loans,F,90000.0,1224990.0,-19998,81214.875,80361.0,2.0,1
100429,0,Cash loans,M,180000.0,629325.0,-15438,52005.162,57584.262,2.333333333,1
100430,0,Cash loans,F,90000.0,157914.0,-8650,63916.3125,71003.25,4.0,1
100431,0,Cash loans,F,157500.0,1724220.0,-19642,390931.125,437829.9375,3.5,1
100432,0,Cash loans,F,90000.0,495000.0,-10347,17955.0,20088.0,1.0,1
100433,0,Cash loans,F,157500.0,472500.0,-16048,134967.75,156336.75,1.333333333,1
100434,0,Cash loans,F,202500.0,280170.0,-17860,96277.5,232141.5,2.0,1
100435,0,Cash loans,F,112500.0,450000.0,-16462,89021.25,87591.375,1.5,1
100436,0,Revolving loans,F,112500.0,405000.0,-19345,365249.5,453886.5,2.0,1
100437,0,Cash loans,F,67500.0,817560.0,-21401,113672.25,69408.0,2.75,1
100439,1,Cash loans,M,81000.0,312840.0,-8038,22311.0,21669.75,1.0,1
100440,0,Cash loans,F,40500.0,127350.0,-23903,157540.0,175651.0,1.666666667,1
100441,0,Cash loans,F,135000.0,269550.0,-20171,63375.0,67753.3125,2.5,1
100442,0,Cash loans,F,148500.0,805536.0,-18715,262600.875,295210.125,2.0,1
100443,0,Cash loans,F,144000.0,456273.0,-23054,180562.5,193050.0,1.5,1
100448,0,Cash loans,F,202500.0,598486.5,-11693,125975.25,140478.75,1.0,1
100449,0,Cash loans,F,157500.0,942300.0,-16832,104400.0,93960.0,1.0,1
100451,0,Cash loans,F,144000.0,446931.0,-19501,495563.625,548111.25,3.5,1
100452,1,Cash loans,M,171000.0,1009566.0,-18767,155015.625,192820.5,1.75,1
100453,0,Cash loans,M,247500.0,521280.0,-12191,30855.0,74353.5,1.333333333,1
100454,0,Revolving loans,M,607500.0,1350000.0,-13530,0.0,0.0,0.0,1
100455,0,Cash loans,F,135000.0,830214.0,-11523,175144.5,175144.5,1.0,1
100456,0,Cash loans,M,211500.0,545040.0,-12360,21411.75,17129.25,2.0,1
100457,0,Revolving loans,F,211500.0,270000.0,-8922,70729.225,75055.975,2.333333333,1
100458,0,Cash loans,F,90000.0,808650.0,-20646,32962.5,34920.0,1.0,1
100459,0,Revolving loans,M,270000.0,225000.0,-15832,99895.5,120991.5,1.0,1
100460,0,Revolving loans,F,315000.0,540000.0,-9842,0.0,0.0,0.0,1
100461,0,Cash loans,F,252000.0,288873.0,-15868,176435.5,232615.5,1.666666667,1
100462,0,Cash loans,M,111919.5,152820.0,-16395,40680.0,39930.75,1.0,1
100463,0,Cash loans,F,112500.0,263686.5,-14402,113344.875,130228.8188,3.0,1
100464,0,Cash loans,M,112500.0,345510.0,-9825,148382.7188,175066.5938,2.0,1
100465,0,Cash loans,M,135000.0,545040.0,-15783,71725.0,124918.5,1.666666667,1
100467,0,Cash loans,F,81000.0,225000.0,-17935,0.0,0.0,0.0,1
100468,0,Cash loans,F,112500.0,900000.0,-18287,239342.1429,256901.5714,3.0,1
100469,0,Revolving loans,M,450000.0,1350000.0,-10485,0.0,0.0,0.0,1
100470,0,Cash loans,F,225000.0,1345500.0,-15601,110016.75,115261.5,1.666666667,1
100471,0,Cash loans,F,112500.0,697500.0,-15150,202455.0,202455.0,1.0,1
100472,1,Cash loans,M,135000.0,545040.0,-13923,40477.5,36429.75,1.0,1
100473,0,Cash loans,M,405000.0,1483231.5,-16245,1652655.0,1852276.5,2.0,1
100474,0,Revolving loans,M,450000.0,900000.0,-23045,0.0,0.0,0.0,1
100475,0,Revolving loans,F,405000.0,495000.0,-20165,44304.75,44304.75,1.0,1
100476,0,Cash loans,M,225000.0,509922.0,-18469,20205.0,17955.0,1.0,1
100477,1,Cash loans,M,112500.0,284400.0,-13715,45000.0,55788.0,1.333333333,1
100478,0,Cash loans,F,90000.0,393543.0,-11935,76627.68094,80773.37156,5.0,1
100479,0,Revolving loans,M,90000.0,180000.0,-9496,123544.125,140440.5,1.0,1
100480,0,Cash loans,M,450000.0,473760.0,-10046,147537.0,145926.0,1.0,1
100481,0,Revolving loans,M,180000.0,540000.0,-17599,110821.2,133464.9,2.333333333,1
100482,0,Cash loans,F,112500.0,445500.0,-18579,20338.2,322453.35,5.5,1
100485,1,Revolving loans,M,270000.0,810000.0,-11353,197977.4719,216806.625,2.0,1
100486,0,Cash loans,F,58500.0,172021.5,-23794,90898.5,92988.0,1.0,1
100487,0,Cash loans,M,121500.0,630747.0,-16476,41066.25,61715.0625,2.25,1
100488,0,Cash loans,F,270000.0,364896.0,-15300,0.0,0.0,0.0,1
100489,0,Cash loans,M,90000.0,238500.0,-19833,185508.0,166954.5,1.0,1
100490,1,Cash loans,M,135000.0,755190.0,-9684,147307.5,171405.0,3.0,1
100491,0,Cash loans,M,193500.0,314100.0,-12018,293619.375,363744.2813,2.0,1
100492,0,Cash loans,F,450000.0,716161.5,-12662,124481.7188,113880.75,3.25,1
100493,0,Cash loans,F,270000.0,1288350.0,-18651,297384.5975,319687.125,4.0,1
100495,0,Cash loans,F,112500.0,832500.0,-13494,155817.0,175869.0,1.0,1
100496,0,Cash loans,F,450000.0,1125000.0,-18627,111292.5,106915.875,2.5,1
100497,0,Revolving loans,M,135000.0,180000.0,-8956,93487.5,71761.5,1.0,1
100498,0,Cash loans,M,112500.0,485190.0,-16468,115758.75,139084.0313,2.75,1
100499,0,Cash loans,F,225000.0,678996.0,-13229,182248.5,181176.0,1.333333333,1
100500,0,Cash loans,F,202500.0,840951.0,-18522,63245.25,63031.5,2.0,1
100501,0,Cash loans,M,247500.0,1125000.0,-13816,0.0,0.0,0.0,1
100502,0,Cash loans,F,202500.0,485640.0,-16121,621549.0,648232.2,2.666666667,1
100503,0,Cash loans,F,189000.0,876019.5,-22524,496037.8125,527656.4598,3.25,1
100504,0,Cash loans,F,157500.0,187704.0,-18271,220112.5,255437.5,2.0,1
100505,0,Cash loans,M,225000.0,675000.0,-17222,270000.0,393322.5,1.0,1
100506,0,Cash loans,M,112500.0,345645.0,-14671,132538.5,132538.5,2.0,1
100507,0,Cash loans,M,202500.0,450000.0,-7747,118727.4375,115827.0,3.0,1
100508,0,Cash loans,F,450000.0,1971072.0,-18268,533160.0,584085.9375,2.25,1
100509,0,Cash loans,F,90000.0,339241.5,-21987,92806.83,117445.5,2.5,1
100511,0,Cash loans,F,85500.0,454500.0,-11519,82440.0,92043.0,1.0,1
100513,0,Cash loans,F,180000.0,848745.0,-18344,129019.5,133290.0,1.0,1
100514,0,Cash loans,M,270000.0,265306.5,-15187,394277.0625,470643.1875,2.5,1
100515,0,Cash loans,F,157500.0,1032093.0,-17668,688488.75,769630.5,2.0,1
100516,0,Cash loans,F,157500.0,117000.0,-20792,225690.9375,246187.3125,2.25,1
100518,0,Revolving loans,F,117000.0,202500.0,-22681,253647.75,285461.25,1.333333333,1
100519,0,Cash loans,F,112500.0,625536.0,-19031,177746.25,180107.25,2.0,1
100520,0,Revolving loans,F,135000.0,270000.0,-20143,96772.5,117211.5,1.0,1
100521,0,Revolving loans,F,157500.0,225000.0,-20523,97803.25,103129.0,2.333333333,1
100522,0,Cash loans,F,180000.0,343683.0,-10933,53931.375,53931.375,1.5,1
100523,0,Cash loans,M,225000.0,1096020.0,-18278,321529.5694,324223.3125,3.5,1
100524,0,Cash loans,M,112500.0,284400.0,-10936,237353.6451,288673.2121,4.5,1
100525,0,Cash loans,M,157500.0,215640.0,-15191,55345.5,60826.5,1.0,1
100526,0,Cash loans,M,144000.0,90000.0,-13227,155321.25,165245.625,2.333333333,1
100527,0,Revolving loans,F,112500.0,270000.0,-9393,75723.75,76324.5,1.0,1
100528,0,Cash loans,F,90000.0,675000.0,-14608,74684.625,83430.53571,3.5,1
100529,0,Cash loans,F,135000.0,269550.0,-8857,145215.0,145215.0,1.0,1
100530,0,Cash loans,F,135000.0,770292.0,-18035,65763.0,70627.5,2.0,1
100531,0,Cash loans,F,112500.0,904500.0,-12349,22500.0,22500.0,1.0,1
100532,0,Cash loans,M,99000.0,277969.5,-18437,150000.0,176730.0,3.0,1
100533,0,Revolving loans,M,121500.0,382500.0,-15363,35164.5,36120.0,1.0,1
100534,0,Cash loans,F,157500.0,256500.0,-13986,113092.95,118129.6688,3.25,1
100535,0,Cash loans,M,90000.0,225000.0,-20488,123120.0,137711.25,1.5,1
100536,0,Cash loans,F,99000.0,787131.0,-14357,121432.7625,119315.175,3.75,1
100537,0,Cash loans,F,180000.0,1044724.5,-11418,254771.5,431826.0,2.0,1
100538,0,Cash loans,M,157500.0,450000.0,-16060,118332.75,124932.75,1.333333333,1
100539,0,Cash loans,M,184500.0,225000.0,-14678,143413.25,128775.25,4.0,1
100540,1,Cash loans,F,157500.0,338832.0,-9289,68005.5,72600.75,2.0,1
100541,1,Cash loans,F,180000.0,900000.0,-10616,30555.0,27499.5,1.0,1
100542,0,Cash loans,F,112500.0,156339.0,-16388,22152.75,134706.75,1.5,1
100543,0,Cash loans,F,157500.0,225000.0,-20173,450000.0,512370.0,1.0,1
100544,0,Cash loans,F,96750.0,252000.0,-13583,0.0,0.0,0.0,1
100545,0,Cash loans,F,144000.0,1012500.0,-19058,207676.0,224558.5,2.333333333,1
100546,0,Cash loans,M,67500.0,508495.5,-23539,101070.0,111078.0,1.0,1
100547,1,Cash loans,M,211500.0,450000.0,-10037,451935.225,482527.3125,3.75,1
100549,0,Cash loans,F,225000.0,545040.0,-16540,19985.625,19312.5,2.0,1
100550,0,Cash loans,F,247500.0,669591.0,-13768,228747.75,302491.5,2.0,1
100554,0,Cash loans,F,225000.0,1125000.0,-11980,855000.0,855000.0,2.0,1
100555,0,Cash loans,F,112500.0,337500.0,-12293,226425.375,245063.25,1.5,1
100556,0,Cash loans,F,58500.0,50940.0,-22735,47099.25,61273.5,1.333333333,1
100557,0,Cash loans,F,225000.0,1320975.0,-10825,452418.75,482891.625,2.0,1
100558,0,Revolving loans,M,157500.0,270000.0,-19499,53625.0,60941.25,3.5,1
100559,0,Cash loans,F,450000.0,2286211.5,-20589,583470.0,689789.25,1.0,1
100560,0,Cash loans,F,49500.0,225000.0,-21157,183574.5,183793.5,1.666666667,1
100562,0,Revolving loans,M,337500.0,675000.0,-12232,54439.25,93500.25,2.0,1
100563,0,Cash loans,F,135000.0,1175314.5,-15227,60750.0,60504.75,1.5,1
100564,0,Cash loans,M,180000.0,835380.0,-16304,95962.5,94182.75,1.0,1
100565,0,Cash loans,F,112500.0,518562.0,-20934,45616.5,45616.5,1.0,1
100566,0,Cash loans,F,117000.0,932643.0,-18125,74866.75,71868.5,3.333333333,1
100567,1,Revolving loans,M,99000.0,180000.0,-8063,42270.0,37387.5,1.0,1
100570,0,Cash loans,F,180000.0,1395000.0,-13162,55305.0,49770.0,1.0,1
100571,0,Cash loans,M,292500.0,983299.5,-9970,229650.0,225879.0,1.333333333,1
100572,0,Cash loans,F,31500.0,314055.0,-19110,90000.0,90000.0,1.0,1
100573,0,Cash loans,F,157500.0,961146.0,-13482,28608.345,22887.0,1.0,1
100574,0,Cash loans,M,225000.0,1125000.0,-18280,15275.25,13907.25,1.0,1
100575,0,Cash loans,M,108000.0,247275.0,-22443,111780.0,111780.0,1.0,1
100576,0,Cash loans,F,180000.0,225000.0,-12803,134745.0,158962.5,1.333333333,1
100577,0,Cash loans,F,171000.0,555273.0,-23169,115562.9063,117177.0938,2.25,1
100578,0,Cash loans,M,135000.0,358443.0,-11178,52897.5,50121.0,1.0,1
100579,0,Cash loans,M,180000.0,270000.0,-15953,44633.25,42850.6875,1.25,1
100580,0,Cash loans,F,270000.0,528318.0,-19008,210206.8929,228768.7098,3.75,1
100581,0,Cash loans,F,270000.0,835380.0,-19484,269332.5,271255.5,1.5,1
100582,0,Cash loans,M,135000.0,1546020.0,-22838,413550.6563,452023.5938,2.25,1
100583,0,Cash loans,M,360000.0,343800.0,-16465,76426.875,71582.625,2.0,1
100584,0,Cash loans,F,139500.0,269550.0,-19092,0.0,0.0,0.0,1
100585,0,Cash loans,M,126000.0,284400.0,-12327,191250.0,190959.75,2.0,1
100586,0,Cash loans,F,85500.0,515529.0,-22291,134038.5107,153591.7554,4.75,1
100587,0,Cash loans,F,90000.0,117162.0,-17999,157500.0,171157.5,2.0,1
100588,0,Cash loans,F,157500.0,679500.0,-11816,89955.0,44977.5,1.0,1
100589,0,Cash loans,M,103500.0,302076.0,-10053,94645.125,86942.25,1.5,1
100590,0,Cash loans,F,225000.0,478498.5,-15923,563800.5,589846.5,1.0,1
100593,0,Cash loans,F,90000.0,263686.5,-13693,123831.0,138253.5,1.0,1
100594,0,Cash loans,F,106398.0,360000.0,-14324,106612.7205,105669.525,2.75,1
100595,0,Cash loans,F,247500.0,450000.0,-15538,244585.5,252159.0,1.333333333,1
100596,0,Cash loans,F,117000.0,599778.0,-17196,28726.875,30243.375,1.5,1
100597,0,Cash loans,F,135000.0,734994.0,-18673,90000.0,103365.0,1.0,1
100598,0,Cash loans,M,202500.0,1125000.0,-13405,74119.5,71040.375,2.0,1
100599,0,Cash loans,M,315000.0,835380.0,-16117,630000.0,694863.0,1.0,1
100600,0,Cash loans,F,112500.0,1237684.5,-14751,105957.9,106533.6,3.666666667,1
100601,0,Cash loans,F,157500.0,284400.0,-13509,354069.0,415019.5125,3.25,1
100603,0,Cash loans,M,144000.0,442791.0,-19862,112507.6,117542.35,2.333333333,1
100604,0,Cash loans,F,180000.0,278460.0,-8433,120582.0,150547.5,1.0,1
100605,0,Cash loans,F,229500.0,1006920.0,-9920,185728.4438,187676.2875,4.0,1
100606,0,Cash loans,M,225000.0,593010.0,-20372,34020.0,64368.0,1.0,1
100608,0,Cash loans,F,184500.0,654498.0,-20597,254546.25,286355.25,1.666666667,1
100609,0,Cash loans,F,180000.0,294322.5,-9250,212857.5,206758.5,2.0,1
100610,0,Cash loans,F,292500.0,900000.0,-13281,62392.5,61150.5,1.0,1
100611,0,Cash loans,F,135000.0,254700.0,-17437,37971.0,55176.0,2.0,1
100612,0,Cash loans,F,157500.0,1288350.0,-14573,179386.5,183579.0,1.0,1
100614,0,Revolving loans,F,90000.0,180000.0,-8126,34852.5,34852.5,1.0,1
100615,0,Cash loans,F,180000.0,675000.0,-18294,53853.0,56179.0,2.0,1
100616,1,Cash loans,M,225000.0,203760.0,-13481,29695.32,30264.75,2.0,1
100619,0,Cash loans,F,99000.0,364896.0,-11156,35140.5,31355.25,1.333333333,1
100620,0,Cash loans,F,225000.0,1800000.0,-17388,202689.0,220081.5,1.0,1
100621,0,Cash loans,M,450000.0,1312110.0,-18204,19327.5,134599.5,1.0,1
100623,0,Cash loans,F,207000.0,380533.5,-17789,84341.5,227400.0,2.666666667,1
100624,0,Cash loans,M,99000.0,521280.0,-23759,160566.75,170066.25,1.333333333,1
100626,0,Cash loans,F,337500.0,926136.0,-11230,0.0,0.0,0.0,1
100627,0,Cash loans,F,162000.0,874152.0,-15061,204777.0,204777.0,1.0,1
100628,0,Cash loans,F,121500.0,225000.0,-15671,0.0,0.0,0.0,1
100629,0,Cash loans,F,112500.0,201024.0,-17275,56469.0,53848.5,1.0,1
100630,0,Cash loans,F,202500.0,675000.0,-9524,328357.5,362419.5,1.333333333,1
100631,0,Cash loans,F,135000.0,913500.0,-17515,48530.0,49614.5,1.666666667,1
100632,0,Cash loans,M,225000.0,732915.0,-16195,430312.5,441078.75,1.75,1
100633,0,Cash loans,M,247500.0,414792.0,-13146,32122.95,33719.325,2.0,1
100634,0,Cash loans,F,108000.0,157500.0,-12515,99609.1875,89458.875,2.0,1
100635,0,Cash loans,F,157500.0,238500.0,-12265,150535.0,163513.0,3.333333333,1
100636,1,Cash loans,F,211500.0,1506816.0,-21022,854880.1875,874046.25,2.25,1
100637,0,Revolving loans,F,270000.0,765000.0,-22883,337950.0,337950.0,1.0,1
100638,0,Cash loans,M,135000.0,203760.0,-13468,60174.0,442374.75,2.0,1
100639,0,Cash loans,F,90000.0,158301.0,-17573,68470.0,54640.0,1.666666667,1
100640,0,Cash loans,F,157500.0,373311.0,-11887,76185.0,79110.0,1.666666667,1
100641,1,Cash loans,M,112500.0,254700.0,-11405,140805.0,127305.0,1.0,1
100642,0,Cash loans,F,157500.0,1350000.0,-21893,361158.75,402738.75,1.0,1
100643,0,Cash loans,F,90000.0,755190.0,-23185,148365.0,131197.5,1.0,1
100644,0,Cash loans,F,76500.0,119925.0,-12463,58122.0,58122.0,1.0,1
100645,0,Cash loans,M,247500.0,900000.0,-12340,488394.75,576001.875,2.333333333,1
100646,1,Cash loans,M,216000.0,640080.0,-15152,157500.0,224667.0,1.0,1
100647,0,Revolving loans,F,99000.0,247500.0,-17142,88731.75,106392.9375,2.75,1
100648,0,Cash loans,M,67500.0,225000.0,-12749,34938.0,36783.0,1.0,1
100649,1,Cash loans,F,180000.0,284400.0,-11653,22455.0,21831.75,1.0,1
100650,1,Cash loans,M,135000.0,808650.0,-16582,103907.8125,115341.75,2.0,1
100651,0,Cash loans,F,157500.0,634482.0,-12838,64361.25,107108.0625,2.25,1
100652,0,Cash loans,F,130500.0,995562.0,-22021,62946.0,37766.25,1.0,1
100653,0,Cash loans,F,247500.0,755856.0,-12394,52596.75,52877.25,1.333333333,1
100654,0,Cash loans,F,135000.0,427500.0,-11767,23933.25,16751.25,1.0,1
100655,0,Revolving loans,M,112500.0,270000.0,-19763,32940.0,32940.0,1.0,1
100656,0,Cash loans,F,54000.0,312768.0,-20419,158174.25,173807.25,1.666666667,1
100657,0,Cash loans,F,135000.0,414792.0,-19215,0.0,0.0,0.0,1
100658,0,Cash loans,F,189000.0,215640.0,-8948,28912.5,96980.25,1.5,1
100659,0,Cash loans,F,90000.0,603792.0,-18926,166380.375,187108.5,1.75,1
100660,0,Revolving loans,M,234000.0,270000.0,-14739,112500.0,128835.0,2.0,1
100661,0,Cash loans,M,202500.0,808650.0,-12520,166351.5,154746.75,2.0,1
100662,0,Cash loans,F,67500.0,152685.0,-16848,115519.4888,133395.9375,3.25,1
100663,0,Cash loans,F,112500.0,254700.0,-17426,398073.1875,507788.0625,2.0,1
100664,0,Cash loans,M,87750.0,314100.0,-20092,0.0,0.0,0.0,1
100665,0,Revolving loans,F,112500.0,270000.0,-7766,75946.5,86610.375,2.0,1
100666,0,Cash loans,M,135000.0,422451.0,-10691,35880.75,37500.0,2.0,1
100667,0,Cash loans,M,45000.0,168102.0,-20113,84750.0,85956.0,1.0,1
100668,0,Cash loans,F,144000.0,364896.0,-14731,88402.5,74443.5,1.0,1
100669,0,Cash loans,M,81000.0,670500.0,-22990,68625.0,74273.625,1.5,1
100670,0,Cash loans,F,112500.0,381528.0,-19741,45787.5,48576.375,1.5,1
100671,0,Cash loans,F,135000.0,900000.0,-12052,214083.9375,216729.9375,2.0,1
100672,1,Cash loans,M,112500.0,808650.0,-21107,29684.25,32620.5,1.0,1
100673,0,Cash loans,M,225000.0,942300.0,-16313,0.0,0.0,0.0,1
100674,0,Cash loans,F,157500.0,900000.0,-14960,239493.75,243246.0,3.5,1
100675,0,Cash loans,M,202500.0,1125000.0,-22503,261359.325,295003.1531,4.25,1
100676,0,Cash loans,M,121500.0,1223010.0,-18723,66778.5,62598.0,1.333333333,1
100678,0,Cash loans,F,184500.0,1078200.0,-10598,75183.75,84487.5,1.0,1
100679,0,Cash loans,F,72000.0,384048.0,-19968,27126.0,29511.0,1.0,1
100680,0,Cash loans,F,90000.0,254700.0,-16794,54875.0,54813.5,1.666666667,1
100681,0,Cash loans,F,180000.0,526491.0,-16781,97735.0,148734.5,2.666666667,1
100682,0,Cash loans,M,90000.0,279000.0,-16773,91350.0,82215.0,1.0,1
100683,0,Revolving loans,M,157500.0,270000.0,-17327,86107.5,90634.5,1.0,1
100684,0,Cash loans,M,225000.0,991944.0,-20313,139196.25,143338.5,3.666666667,1
100685,0,Cash loans,M,265500.0,360000.0,-20020,195740.0925,236377.5,2.0,1
100686,0,Cash loans,F,135000.0,1125000.0,-13137,137428.875,143557.875,1.5,1
100687,0,Cash loans,M,243000.0,631332.0,-12257,158888.2875,169823.6625,2.0,1
100688,0,Cash loans,F,135000.0,167121.0,-13103,156570.0,161125.5,1.333333333,1
100689,0,Cash loans,F,63000.0,528633.0,-21752,39937.5,39622.5,2.0,1
100690,1,Cash loans,F,135000.0,244998.0,-12135,0.0,0.0,0.0,1
100691,0,Revolving loans,M,225000.0,585000.0,-15705,367924.95,388954.8,3.0,1
100692,0,Cash loans,F,81000.0,90000.0,-8454,73876.5,73507.5,1.0,1
100693,0,Cash loans,F,90000.0,808650.0,-16215,25110.0,23791.5,1.0,1
100694,0,Revolving loans,M,180000.0,450000.0,-14354,70911.45,67189.5,1.0,1
100695,0,Cash loans,F,135000.0,1219500.0,-17426,117077.5,111333.375,3.666666667,1
100696,0,Cash loans,M,360000.0,675000.0,-15200,652500.0,450000.0,1.0,1
100697,0,Cash loans,F,225000.0,495985.5,-20648,681075.0,702118.2375,3.0,1
100698,0,Cash loans,M,157500.0,477000.0,-14590,262662.75,262662.75,2.5,1
100700,0,Cash loans,F,157500.0,526491.0,-17342,605227.5,674140.5,1.0,1
100701,0,Cash loans,F,67500.0,495000.0,-22881,68554.125,61813.125,1.5,1
100703,0,Cash loans,F,112500.0,225000.0,-25050,103709.625,102625.125,2.5,1
100704,0,Cash loans,F,90000.0,760500.0,-17781,94500.0,101877.0,2.333333333,1
100705,0,Cash loans,M,90000.0,490536.0,-17233,126427.5,125311.5,1.0,1
100706,0,Cash loans,F,180000.0,533668.5,-22460,11682.0,12394.5,1.0,1
100707,0,Cash loans,M,135000.0,1160973.0,-16960,78853.5,80584.875,3.333333333,1
100708,0,Cash loans,F,135000.0,808650.0,-17541,86172.1875,88656.46875,2.0,1
100709,0,Cash loans,M,157500.0,225000.0,-8746,148254.375,155979.75,1.75,1
100710,0,Cash loans,M,180000.0,439740.0,-11455,112138.4813,86502.73125,2.5,1
100712,0,Cash loans,M,540000.0,1575000.0,-15111,113234.625,109762.875,1.5,1
100713,1,Cash loans,F,180000.0,755190.0,-12893,40005.0,38970.0,1.0,1
100714,1,Cash loans,F,99000.0,548770.5,-21818,63547.875,67826.25,2.0,1
100715,0,Cash loans,M,126000.0,337500.0,-19139,0.0,0.0,0.0,1
100716,0,Cash loans,F,135000.0,761067.0,-11981,129656.25,145766.25,1.5,1
100717,1,Cash loans,M,135000.0,284400.0,-10800,44717.5,52118.0,2.0,1
100718,0,Cash loans,F,234000.0,360000.0,-16297,37255.5,37255.5,1.0,1
